TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
217.570975057,0.889518,0.13176,0.106797,0.140278,0.770288,0.54014,0.231659,0.435761,0.965868,0.00372065,0.436511,2.63967
217.617414966,0.910253,0.103983,0.092393,0.128894,0.756424,0.584341,0,0.601164,0.822688,0.125241,0.523101,2.95576
217.663854875,0.8547,0.2192,0.121985,0.169729,0.813202,0.598122,0.0125632,0.835579,0.647392,0.192578,0.296558,3.12797
217.710294785,0.659353,0.0157659,0.271404,0.172982,0.891899,0.509009,0.0282015,1.21953,0.515204,0.185994,0.111072,3.25138
217.756734694,0.38464,0.0210719,0.372465,0.3393,1.21673,0.0542679,0.47739,1.6706,0.303675,0.166069,0.0425104,3.11548
217.803174603,0.108658,0.181033,0.470601,1.3233,1.05277,0.0684499,0.837661,0.94474,0.880983,0.0970982,0.471963,2.84528
217.849614512,0.107241,0.21176,1.36581,0.862256,0.695082,0.179865,0.992967,0.0773569,1.41741,0.0112714,1.40556,2.11206
217.896054422,0.164283,0.138996,1.35835,0.388765,0.269135,0.640372,0.881285,0.0056626,1.18952,0,1.85681,1.83995
217.942494331,0.163789,0.014304,1.33707,0.305703,0.207561,1.03403,0.813551,0.00380488,0.910244,0,1.94407,1.62361
217.988934240,0.168387,0.0211894,1.52634,0.462633,0.156126,1.3407,0.818556,0.0119932,0.936865,0,1.72139,1.52813
218.035374150,0.156503,0.158051,1.28667,0.742968,0.286599,1.1163,0.998927,0.0168877,1.2118,0,1.52035,1.61117
218.081814059,0.184681,0.173145,0.144419,1.67273,0.426774,0.309096,1.14352,0.0137466,1.79433,0,1.3282,1.93016
218.128253968,0.291239,0,0.185948,1.40791,0.565051,0.104657,0.976084,0.111116,2.67031,0,0.0213755,1.85378
218.174693878,0.251533,0,0.333479,1.24971,0.683452,0.179939,0.787348,0.0665992,2.99214,0.0688502,0,1.53292
218.221133787,0.203319,0.153789,0.506036,1.32799,0.644431,0.0591548,0.694555,0.00482352,3.05924,0.251761,0,1.35428
218.267573696,0.177912,0.169304,0.536524,1.33716,0.574142,0.064231,0.572321,0.00464657,3.37203,0.266039,0,1.32889
218.314013605,0.205842,0.114888,0.818902,1.37736,0.261219,0.00482176,0.234489,0.109105,3.57237,0.212663,0,1.17047
218.360453515,0.148756,0,0.978901,1.5044,0.0948,0.000432848,0.0394223,0.327291,3.20369,0.239036,0,1.40591
218.406893424,0.0775995,0.0337889,0.747674,1.57134,0.00146481,0.0125516,0.0401997,0.374816,2.56023,0.424632,0,1.65614
218.453333333,0.0462151,0.0352428,0.439158,1.56544,0.0409953,0.0123275,0.0395125,0.545708,2.35086,0.281763,0,2.07311
218.499773243,0.139458,0.0140066,0.16022,1.12879,0.292512,0.0126838,0.0332155,0.499809,2.15528,0.253302,0.00505213,2.78067
218.546213152,0.0878337,0.00139033,0.000564753,1.03823,0.535586,0.0108234,0.250097,0.494351,1.80841,0.00984339,0.0249404,3.14089
218.592653061,0.000422178,0.00283379,0.220581,1.29221,0.413257,0.129168,1.02765,0.215064,1.87267,0,0.0886286,2.95412
218.639092971,0.00894442,0.136609,0.424735,1.82901,0.551855,0.164914,0.48313,0.0478404,1.86104,0,0.00131105,3.02589
218.685532880,0.0148657,0.198324,0.360615,1.7213,0.75068,0.227158,0.474626,0.450362,1.26426,0,0.000110126,2.44209
218.731972789,0.0680118,0.195395,0.523474,1.25723,0.759746,0.333032,0.724148,0.417597,1.51342,0.0681223,0.090527,2.18831
218.778412698,0.118521,0.170586,0.779855,1.25244,0.750415,0.335563,0.816401,0.301742,1.61699,0.135371,0.269595,2.16542
218.824852608,0.201386,0.124065,1.03249,1.23461,0.703738,0.270406,0.743987,0.0131941,2.2609,0.249267,0.125585,2.54051
218.871292517,0.158985,0,1.16968,0.998561,0.164763,0,0.534978,0.0183986,3.08124,0.106029,0.000194617,2.60292
218.917732426,0.0942142,0.142313,1.1457,0.851443,0.0789556,0.0638751,0.371918,0.0194203,3.33395,0,0.0931382,1.91792
218.964172336,0.15633,0.226678,0.822629,0.991335,0.199264,0.259962,0.165744,0,3.02193,0,0.207937,1.80949
219.010612245,0.310181,0.401999,0.170758,0.874,0.587042,0.637022,0.00698344,0.0565227,2.28378,0.000748025,0,1.92386
219.057052154,0.588222,0.404554,0.539441,0.300063,0.446001,0.785029,0.00484257,0.130245,1.9894,0.00194638,0.0295053,1.97281
219.103492063,0.653469,0.382214,0.754112,0.192607,0.414838,0.845859,0.0281635,0.111088,1.94028,0.001744,0.0968104,2.05288
219.149931973,0.607832,0.245885,0.789066,0.28933,0.31431,0.818655,0.195587,0.0526631,2.06935,0.063328,0.103458,2.15189
219.196371882,0.236468,0.015187,1.05227,0.3891,0.326131,0.668469,0.223433,0.0405957,2.36063,0.0660401,0.0500912,2.29826
219.242811791,0.000334426,0.0269976,1.59807,0.875369,0.00338345,0.294277,0.366237,0.0561225,2.09222,0.0276427,0,2.18918
219.289251701,0.0170197,0.58037,1.46573,1.61385,0.347225,0.103576,0.116849,0.0764427,1.96451,0.0531166,0,1.55231
219.335691610,0.00010694,0.383796,1.06936,1.85493,1.02279,0.0645046,0.109235,0.0745816,2.01,0.106803,0.05119,1.51492
219.382131519,0.000282296,0.405557,0.559281,1.74997,1.60468,0.0313447,0.0499532,0.0533014,2.0388,0.115347,0.14653,1.67666
219.428571429,4.80738e-05,0.411017,0.306786,1.37763,1.89539,0.0370235,0.0105377,0.272106,2.24285,0.00521338,0.17205,2.0217
219.475011338,0,0.376708,0.255302,1.08486,1.90699,0.0421671,0.00228724,0.27056,2.48875,0,0.116798,2.19647
219.521451247,0.0199512,0.433433,0.521919,1.25112,1.62485,0.059454,0.106741,0.298956,2.26857,0.0465053,0,2.25158
219.567891156,0.0198123,0.126756,0.47871,1.45867,0.424444,0.0824614,0.347991,0.178382,2.25078,0.00179831,0,2.76125
219.614331066,0.0730486,0.13486,0.845943,1.14684,0.00128137,0.0396719,0.881103,0.550042,2.03795,0,0,2.70111
219.660770975,0.0772696,0.218025,0.76957,0.923819,0.132585,0.335763,1.20177,0.712818,1.85168,0,0,2.2453
219.707210884,0.0297157,0.351764,0.163148,1.24992,0.409197,0.535275,0.636945,0.730537,1.51338,0.0384762,0.220589,2.21253
219.753650794,0,0.422322,0.0625387,1.9142,0.550049,0.472822,0.734147,0.156205,1.7509,0.212706,1.04037,2.07322
219.800090703,0.143966,0.350189,0.192223,2.39722,0.472241,0.32959,0.930772,0.00488978,1.89612,0.368668,1.69158,1.42706
219.846530612,0.505092,0.508378,0.176416,2.2938,0.502841,0.0645684,0.994102,0,2.34716,0.070659,1.78511,0.664993
219.892970522,0.720867,0.548844,0.319925,2.03695,0.0989661,0.00499566,0.917867,0,2.95075,0.0139946,1.32641,0.281472
219.939410431,0.742594,0.118045,0.44088,2.20085,0.254661,0.0234618,0.729902,0,3.04418,0,0.893339,0.250338
219.985850340,0.632496,0.0907776,0.341403,2.14771,0.553181,0.10561,0.782928,0.0291646,2.38145,0.0333972,1.106,0.0701689
220.032290249,0.410215,0.194655,0.487358,2.13136,0.334744,0.708941,1.07996,0.15583,1.23875,0.14851,1.77139,0
220.078730159,0.256892,0.269146,0.647685,1.62064,0.0836179,0.566448,1.48949,0.0437904,0.711792,0.0943757,2.56682,0
220.125170068,0.415951,0.317823,0.517252,1.23562,0.00956207,0.568024,1.65401,0.0457669,0.638168,0.0603699,2.82462,0.0285894
220.171609977,1.31299,0.00813821,0.00262975,0.960974,0,2.20747,0.89777,0.0293534,0.146202,0.280068,2.68551,0.135341
220.218049887,1.46834,0.00043863,0,0.441998,0.0680645,2.9761,0.527266,0.0887071,0.0568096,0.23734,2.25615,0.18117
220.264489796,1.65078,0.0862969,0.0172388,0.117198,0.108345,2.84789,0.539301,0.178191,0.0426997,0.249831,2.2542,0.0963121
220.310929705,1.77256,0.15623,0.248543,0.208235,0.03202,2.43256,0.704774,0.232867,0.0600361,0.287972,1.99998,0.0296196
220.357369615,1.78153,0.166433,0.368616,0.320256,0.0807616,2.03228,1.15977,0.133434,0.0873179,0.368873,1.8161,0.0258107
220.403809524,1.62781,0.310746,0.621336,0.298081,0.367118,1.41985,1.26896,0.00540692,0.233918,0.238292,1.9456,0.351368
220.450249433,1.36066,0.269851,0.958218,0.131634,0.602505,0.83846,1.39788,0.0708944,1.16489,0.0275701,1.12281,0.725307
220.496689342,1.383,0.209698,0.87101,0.0151541,0.474229,0.686852,1.10014,0.0457046,1.27222,0.0020684,1.20009,0.905424
220.543129252,1.21268,0.186115,0.667468,0.014049,0.394051,0.544561,1.25724,0,1.30566,0.113605,1.26544,0.916531
220.589569161,0.713849,0.437369,0.916271,0.0108031,0.539979,0.24196,1.96681,0.0114515,1.10412,0.20375,1.38932,0.648341
220.636009070,0.15925,0.661599,0.835594,0.104636,0.623064,0.265445,2.64245,0.00891898,0.580253,0.126681,1.49895,0.347442
220.682448980,0.046827,0.729731,0.5481,0.283023,0.461092,0.0940227,2.92477,0.0133366,0.201688,0.116897,1.75803,0.202983
220.728888889,0.0713527,1.66597,0.538662,0.359897,0.50441,0.161793,2.63902,0.0121264,0.513454,0.0900028,1.84022,0.0535183
220.775328798,0.129273,1.37828,0.632198,0.638705,0.493669,0.0651709,2.4411,0.00284639,1.57927,0.0386674,1.48351,0.000138716
220.821768707,0.181038,0.911881,0.616852,1.10413,0.184406,0,1.71356,0.0039202,2.60155,0.0580321,1.13047,0.0240675
220.868208617,0.131554,0.527598,0.396593,1.51092,0.0510362,0,0.758897,0.0347666,3.32401,0.114154,0.939827,0.166997
220.914648526,0.0633911,0.374651,0.00196134,1.96713,0.0486812,0,0.325282,0.0315459,3.57995,0.243996,1.04452,0.184809
220.961088435,0.10861,0.325021,0.200342,2.00066,0.0633512,0.0669436,0.576862,0.170917,3.22807,0.0165329,1.27333,0.187291
221.007528345,0.0450088,0.173959,0.314685,0.68545,0.625625,0.0831743,1.62415,0.061232,2.09054,0,2.62751,0.0882836
221.053968254,0.00141624,0.198557,0.35416,0.400831,0.601786,0.654604,1.148,0.0654126,0.553754,0,2.51293,1.35622
221.100408163,0.10119,0.207037,0.385228,0.319863,0.477446,1.30381,0.838408,0.0931607,0.0504426,0.153007,2.33962,1.59142
221.146848073,0.155616,0.159923,0.409154,0.269082,0.208342,1.86934,0.767354,0.0871417,0.0257006,0.405287,2.53941,1.55816
221.193287982,0.174981,0.0540919,0.416844,0.921125,0.104297,1.92427,0.838669,0.0518879,0.00147932,0.0861551,2.57522,1.41573
221.239727891,0.105489,0,0.220044,1.26927,0,1.67796,0.763607,0.0127603,0.0105632,0.0537213,2.57667,1.2021
221.286167800,0.000553071,0,0.0900989,1.50808,0,1.29296,0.729538,0.0116448,0.0215782,0.301778,2.41421,0.690549
221.332607710,0,0.0661486,0.676897,0.578719,0.253012,1.30974,1.12002,0.0807404,0.381263,0,2.34572,0.294766
221.379047619,0.0658666,0.219725,1.16384,1.04764,0.704938,0.185138,1.65166,0.180244,0.313887,0.0717095,1.37094,0.171113
221.425487528,0.344489,0.341117,1.11841,0.9148,0.756815,0.163256,1.44476,0.264304,0.528528,0.216827,1.23795,0
221.471927438,0.320687,0.61335,1.111,0.804248,0.529521,0.11987,1.27328,0.317611,0.746167,0.249503,1.271,0
221.518367347,0.191584,0.872714,1.05854,0.997501,0.172376,0.0640246,1.23262,0.437786,0.882409,0.331397,1.35688,0.00376591
221.564807256,0.183969,0.770322,0.901657,1.97147,0.0833403,0.00697262,1.09283,0.343715,0.819342,0.378931,1.5165,0.0809388
221.611247166,0.0939008,0.500413,0.601439,3.36017,0.00544647,0,0.683763,0.158324,0.205763,0.311432,2.0399,0.201537
221.657687075,0.000580854,0.114455,0.139317,4.1729,0,0,0.438734,0.0560442,0.0490048,0.0452158,2.34953,0.190255
221.704126984,0.0652739,0.0876156,0.12698,4.07497,0.164717,0,0.153024,0.128763,0.253395,0,2.52295,0.169843
221.750566893,0.0726297,0.897966,0.189807,3.73138,0.025526,0.0524979,0.396672,0.106588,0.780056,0.00498039,2.13885,0.0680071
221.797006803,0.0980478,2.00347,0.6642,2.37369,0.109672,0.0860111,0.661295,0.0654363,0.829823,0.411062,1.23863,0
221.843446712,0.139136,2.49132,0.707841,0.447768,0.164943,0.108147,0.785816,0.0391459,1.35921,0.50274,0.864044,0.0284624
221.889886621,0.180978,2.53767,0.476422,0.0109558,0.3598,0.114663,1.03214,0.063982,0.938577,0.383924,1.21411,0.265864
221.936326531,0.354597,2.48704,0.262962,0.0137304,0.334308,0.373442,0.844015,0.0891509,0.80203,0.259069,1.23288,0.736965
221.982766440,0.603076,1.93129,0.470183,0.0156077,0.357757,0.434371,0.379272,0.0641466,0.958627,0.0292092,1.29242,0.998393
222.029206349,0.732616,1.01634,0.803658,0.0179132,0.365403,0.437725,0.214204,0.122877,1.23677,0.0380732,1.32885,1.08847
222.075646259,0.687128,0.450869,0.821628,0.0369306,0.555164,0.3272,0.449317,0.24876,1.45113,0.105248,1.3111,0.85935
222.122086168,0.00354436,0.947002,0.552798,0.120588,1.13772,0.243047,0.88587,0.184799,1.54949,0.122035,2.05256,0.0108703
222.168526077,0.0626124,0.521964,0.461371,0.286864,1.52629,0.21441,0.781977,0.0278457,1.56448,0.203963,1.82336,0
222.214965986,0.141698,0.358916,0.517938,0.208114,1.72178,0.219651,0.743566,0.00568758,1.3762,0.377573,2.03423,0.0119502
222.261405896,0.197358,0.123283,0.418342,0.328757,1.6982,0.140199,0.757023,0.00776219,0.621567,0.884497,2.26666,0.0315345
222.307845805,0.223226,0.0546364,0.330318,0.526675,1.70448,0.17419,0.740973,0.0199144,0.0715703,0.977813,2.57735,0.038664
222.354285714,0.151485,0.0882359,0.435885,0.803763,1.51035,0.626292,0.786907,0.0184587,0.219715,0.782932,2.91914,0.0103097
222.400725624,0.0705911,0.196486,0.399158,1.38394,0.868283,1.42964,0.843195,0.0103686,0.775629,0.0581864,2.88587,0
222.447165533,0.168828,0.0806146,0.393371,1.34053,0.618518,1.50464,0.727849,0.000465609,1.03178,0,3.14443,0.0426495
222.493605442,0.130436,0.237333,0.460848,1.42257,0.785391,1.21231,0.484024,0.00494135,0.404061,0,3.82772,0.0757204
222.540045351,0.171957,0.163522,0.546626,1.14125,0.690463,1.17071,0.664885,0.00585198,0.354802,0.229631,3.7749,0.0250251
222.586485261,0.140809,0.069347,0.48058,0.511317,0.641921,1.24285,0.746683,0.0187828,0.282621,0.34872,3.53332,0
222.632925170,0.149535,0.0200917,0.336675,0.739225,0.685985,1.16089,0.752472,0.0380539,0.679601,0.0246921,3.00082,0.0163258
222.679365079,0.0423638,0,0.138738,1.00227,0.160826,1.06505,0.170096,0.128808,2.80638,0.354681,1.89865,0.587919
222.725804989,0.000171985,0,0.123054,1.57842,0.100102,0.6968,0.151451,0.0170433,3.58083,0.812861,0.268552,1.8439
222.772244898,0.00050052,0.0416563,0.193534,2.05442,0.0797464,0.395539,0.193522,0,3.47013,0.639707,0.00403694,2.29596
222.818684807,0.000680846,0.0513623,0.259911,2.07808,0.14569,0.171734,0.20821,0,3.20404,0.340814,0.00502714,2.37609
222.865124717,0.000496872,0.0287431,0.233904,1.93726,0.0502335,0.10892,0.219246,0.00747882,3.16449,0.235028,0.0039444,2.58849
222.911564626,0.124751,0.00155269,0.43486,2.07972,0.0286434,0,0.301927,0.0453964,2.92126,0.0448144,0.0920641,2.92187
222.958004535,0.0548473,0,0.274991,2.35184,0.503614,0.0441217,0.509653,0.108576,2.47822,0,0.220307,3.02509
223.004444444,0.0519769,0.0589769,0.299292,2.21703,0.853861,0.0425952,0.655744,0.0627964,1.73553,0,0.791053,2.88195
223.050884354,0.39691,0.191537,0.22641,1.93186,0.965926,0.170314,0.865931,0.0373943,1.05378,0.0166728,0.711532,2.65309
223.097324263,0.330912,0.176858,0.309459,1.90024,0.959209,0.158941,1.37828,0.0230471,0.51681,0.0340303,1.05787,2.32796
223.143764172,0.162517,0.12551,0.323901,1.85452,0.762712,0.0284415,1.88409,0.0208136,0.237934,0.0596254,1.54284,2.12937
223.190204082,0.189079,0.0515499,0.252602,1.78682,0.257271,0,1.97529,0.0161547,0.28191,0.0400991,1.87925,2.07164
223.236643991,0.0989539,0.246055,0.00395021,1.55094,0.063156,0.309423,1.42454,0.0207165,0.649717,0,2.22771,2.05355
223.283083900,0.000442061,0.318675,0.011881,1.46399,0.0142184,0.399639,0.766747,0,1.31031,0,2.28285,2.0666
223.329523810,0.422137,0.125571,0.313647,0.689012,0.297534,1.04218,0,0.0819378,1.0941,0.167593,0.699481,2.41806
223.375963719,0.447961,0.207079,0.477696,0.185429,0.279518,1.20171,0,0.3508,0.721026,0.00179541,0.662556,2.61219
223.422403628,0.842603,0.172117,0.661684,0.0734506,0.236267,1.11336,0.0201839,0.229724,0.834105,0.000731583,0.470427,2.65618
223.468843537,0.999911,0.122586,0.744896,0.0900168,0.290679,0.895734,0.299791,0.117273,0.886918,0.0197735,0.266303,2.84494
223.515283447,0.0087047,0,0.579446,0.274768,0.44495,0.60044,0.807213,0.129886,0.71904,0.0477158,0.00253366,3.45442
223.561723356,0,0.129233,0.451458,1.1124,0.372819,0.33557,0.998238,0.117729,0.761175,0.0227954,0.0015211,3.60293
223.608163265,0.0331106,0.214575,0.43525,1.80057,0.444304,0.102694,0.764716,0.0575949,1.00407,0.121374,1.49147,2.27196
223.654603175,0.0882442,0.164676,0.660276,1.76391,0.181772,0.825191,0.818986,0.0469179,0.817863,0.127405,2.52791,1.29116
223.701043084,0.164588,0,0.676011,1.42363,0.157171,0.956208,0.759328,0.0207987,0.718543,0.00599041,2.945,1.14103
223.747482993,0.146208,0,0.58212,1.546,0.387514,0.68126,0.702564,0.018957,0.664282,0.00403911,2.94891,1.24128
223.793922902,0.158322,0.0310332,0.362643,1.88472,0.727876,0.327038,0.727474,0.020661,0.64345,0,2.63926,1.33384
223.840362812,0.0852971,0.179354,0.217071,2.05686,0.644931,0.0787156,1.01319,0.0456234,0.994435,0.123306,1.86664,1.73987
223.886802721,0.230516,0.177762,0.0925333,2.01832,0.401241,0.145445,0.961465,0.0731631,1.35829,0.0757831,0.00445324,2.36999
223.933242630,0.148497,0.0746125,0.174855,1.93885,0.50383,0.212089,0.459921,0.152971,1.43747,0.353229,0,2.11515
223.979682540,0.165566,0.108088,0.205133,1.7112,0.751432,0.103486,0.516443,0.0745288,1.8603,0.572412,0,1.8138
224.026122449,0.128991,0.207788,0.411975,1.98776,0.736213,0,0.474314,0.0487193,2.18637,0.619443,2.43174e-05,1.46844
224.072562358,0.16998,0.153014,0.73977,1.83735,0.0755394,0,0.277533,0.0106432,2.87334,0.277998,0,1.44924
224.119002268,0.172136,0.0223068,1.06469,1.63737,0.026198,0,0.057601,0.248021,3.38549,0,0,1.4978
224.165442177,0.070128,0.0194727,0.903102,1.45037,0.0195982,0.00240591,0.0436881,0.408301,3.08991,0,0,1.70358
224.211882086,0.000539249,0.0272074,0.685734,1.48968,0.0531806,0.00265679,0.0458114,0.435504,2.35409,0.0224834,0,2.09615
224.258321995,0.000722667,0.0106377,0.329526,1.43196,0.125019,0.140529,0.0272234,0.394437,2.21201,0.281093,0.000947028,2.51407
224.304761905,0.000534854,0.00217186,0.434843,1.42285,0.38252,0.0758976,0.00941744,0.163462,2.36738,0.268008,0.123412,3.08913
224.351201814,0.000244393,0.182454,0.72062,1.53526,0.327343,0,0.300506,0.0476615,1.84382,0.41405,0.631602,3.03492
224.397641723,0.0394346,0.11543,0.699842,2.01698,0.4168,0.187503,0.639084,0.0216565,1.713,0,0.329472,3.00574
224.444081633,0.183732,0.0813016,0.449614,1.6974,0.582773,0.0654813,0.68236,0.0451357,1.89202,0,0.00117396,3.23749
224.490521542,0.27664,0.177735,0.418918,1.40984,0.662158,0.324642,0.723364,0.244711,1.85931,0.0724633,0.000725233,2.9457
224.536961451,0.249886,0.164849,0.561347,1.38395,0.653028,0.39171,0.773029,0.408849,2.02929,0.099944,0.000702073,2.69246
224.583401361,0.16296,0.139907,0.709218,1.35263,0.618252,0.303587,0.739705,0.330272,2.66841,0.178586,0.000229652,2.4868
224.629841270,0.215554,0.0497526,1.09925,1.38589,0.431307,0.0203134,0.794765,0.0115995,3.20189,0.225486,0.000178535,2.52015
224.676281179,0.117715,0.000629879,1.16228,1.17521,0.0839732,0.0169665,0.680496,0.0155793,3.34504,0.0986701,0.000311957,2.36221
224.722721088,0.000517535,0.142137,1.05341,1.11091,0.292697,0.170021,0.535173,0,3.34449,0,0,2.02007
224.769160998,0.196878,0.191463,0.382629,1.36156,0.829286,0.257385,0.100705,0,2.45148,0.111266,0,2.03404
224.815600907,0.417548,0.2045,0.121856,0.688585,0.968996,0.815609,0.00503565,0.0137444,1.97765,0.000893137,0.022709,1.80428
224.862040816,1.019,0.155506,0.368668,0.189139,0.636378,0.78027,0.144038,0.0232193,1.90456,0.000921322,0.671547,1.29974
224.908480726,1.0014,0.164833,0.37568,0.234206,0.571569,0.743115,0.33493,0.0430439,1.99263,0.000828672,0.561803,1.46809
224.954920635,0.415371,0.0644951,0.487052,0.356154,0.508513,0.573553,0.66246,0.0305691,2.17987,0.0714357,0.075249,2.36629
225.001360544,0.000143957,0.0464009,1.07558,0.643521,0.339512,0.310905,0.881104,0.040674,1.98097,0.0348777,0.0238918,2.9486
225.047800454,0.0433651,0.0635254,1.6542,1.51556,0.0197583,0.178564,1.01854,0.0565776,1.91801,0.044554,0,2.41481
225.094240363,0.0867335,0.460537,1.4083,2.04016,0.420454,0.0619538,0.701751,0.090366,1.71968,0.0586793,0,1.97018
225.140680272,0.235153,0.41755,0.666722,2.05076,1.08113,0.0450233,0.589082,0.203727,1.88662,0.0425119,0.020305,1.86088
225.187120181,0.364258,0.383288,0.0429501,1.74345,1.46583,0.0149997,0.491253,0.206611,1.94449,0.144143,0.117478,2.01571
225.233560091,0.252282,0.295401,0.0695278,1.32868,1.63377,0.0181244,0.371732,0.244444,1.96429,0.00276139,0.152155,2.34291
225.280000000,0,0.209621,0.202375,1.22012,1.43749,0.0428373,0.423987,0.226045,1.85432,0,0.0498194,2.58038
225.326439909,0,0,0.360376,1.07612,0.707759,0.0474475,0.357354,0.244923,1.94242,0,0,2.79045
225.372879819,0,0.477142,0.45852,0.806986,0.00558347,0.0256254,0.466648,0.489807,1.93461,0,0,2.84389
225.419319728,0,0.666205,0.453585,0.639926,0.000178209,0.0233419,0.60624,0.676573,1.80722,0,0,2.66313
225.465759637,0,0.788359,0.349989,0.619109,0.726736,0.0481081,0.778602,0.6659,1.64127,0,0.00748996,2.37457
225.512199546,0.01092,0.40008,0.23839,0.966827,0.857436,0.159652,1.14205,0.770124,0.668269,0.000589407,0.285466,2.07366
225.558639456,0.00922198,0.382224,0.309947,1.86979,0.696569,0.462237,1.41231,0.441769,0.522131,0.0688215,1.07336,1.48891
225.605079365,0.159062,0.246281,0.267844,2.73539,0.317591,0.535832,1.67918,0.0566852,0.628044,0.206428,1.50121,0.989093
225.651519274,0.574711,0.17508,0.448179,3.14565,0.166475,0.49706,1.9732,0.0149352,0.789247,0.146495,1.50504,0.506903
225.697959184,0.656448,0.00085952,0.960998,3.27203,0.164702,0.540095,2.15262,0,0.681829,0.0587091,1.56489,0.082674
225.744399093,0.514408,0.154955,1.12654,2.5361,0.0808768,0.73774,2.01034,0,0.40609,0,2.20642,0.387496
225.790839002,0.402329,0.559884,1.11518,2.02145,0.0822672,1.06744,2.00219,0.00130946,0.221275,0,2.5498,0.155385
225.837278912,0.349018,0.506184,0.403074,1.72566,0.0479767,1.03441,2.15537,0.000455254,0.194033,0.0788631,3.10624,0.0316182
225.883718821,0.35857,0.457807,0.147818,1.35606,0.112081,0.990284,2.16529,0,0.189408,0.0978348,3.34487,0.0408658
225.930158730,0.393111,0.305623,0.278325,0.0583287,0.588915,1.67691,1.15049,0.101469,0.0915314,0.0494804,3.86463,0.124731
225.976598639,0.37725,0.10573,0.0822501,0.0535711,0.461617,2.21097,0.129089,0.101466,0.102644,0,3.83657,0.157862
226.023038549,0.241541,0.417083,0.191209,0.0445048,0.114361,2.69008,0.0386625,0.0653626,0.103444,0,3.65192,0.168349
226.069478458,0.221362,0.321706,0.339102,0.271038,0.0216981,3.03769,0.0372204,0.0789213,0.106406,0.00104445,3.26211,0.101047
226.115918367,0.469317,0.669985,0.318372,0.408702,0.0210619,3.14228,0.376727,0.0951948,0.141031,0,2.54435,0.116585
226.162358277,0.563293,0.571048,0.340132,0.561526,0.00958497,2.82755,0.907511,0.0475059,0.155902,0.0978284,2.67115,0.122152
226.208798186,0.654444,0.568881,0.931615,0.438835,0.293499,2.32889,0.903123,0.0184897,0.895511,0.125914,1.54202,0.729538
226.255238095,0.992225,0.276322,0.865722,0.420875,0.33268,1.04445,0.881279,0.0155542,1.19294,0.0178145,1.16388,1.02859
226.301678005,1.26281,0.419949,0.480266,0.0655912,0.294781,0.431007,1.06197,0.088104,0.949144,0.00258424,1.1937,1.1163
226.348117914,1.36324,0.840055,0.433584,0.0122655,0.2549,0.0523327,1.54504,0.123114,0.550874,0.0870735,1.29946,1.06973
226.394557823,1.13756,0.221546,0.98574,0.0148183,0.267135,0.034144,1.99673,0.189681,0.528518,0.14918,1.16164,0.925328
226.440997732,0.876222,0.0934574,0.877422,0.0384971,0.378793,0.035282,2.63511,0.401331,0.380188,0.1376,1.01685,0.431823
226.487437642,0.117194,0.582317,1.14009,0.116311,0.440188,0.172051,2.61097,0.258969,1.52712,0,1.23826,0.0282945
226.533877551,0.556625,0.24811,0.609515,0.584458,1.18217,0.134147,1.52671,0.0452986,3.1435,0.0393267,0.890561,0
226.580317460,0.843474,0.18825,0.627895,0.560221,1.26349,0.0125814,0.841265,0.0187392,3.80089,0.0188731,0.762187,0.00479683
226.626757370,0.734326,0.0242187,0.709268,0.711859,0.892688,0.022663,0.531949,0.0119486,4.22995,0.0051118,0.786162,0.0691666
226.673197279,0.55867,0,0.622825,0.942105,0.61016,0.0264903,0.374175,0.0166061,4.19133,0,0.99612,0.211937
226.719637188,0.54678,0,0.832987,1.44626,0.166302,0.127437,0.603357,0,3.73054,0.115402,1.18828,0.206783
226.766077098,0.124462,0.235317,0.871658,1.57577,0.270813,0.653466,1.01035,0.0546328,2.81292,0.157358,1.43342,0.174246
226.812517007,0,0.138615,0.526267,1.08735,0.333519,1.40461,0.901741,0.072116,0.754218,0.205799,3.0217,0.0816801
226.858956916,0.00842003,0.21879,0.431202,0.582269,0.456569,1.57416,0.70118,0.0470611,0.728083,0.235434,3.68547,0.00218084
226.905396825,0.11629,0.179866,0.591181,0.594161,0.384148,1.6416,0.833439,0.0178394,0.482743,0.178294,3.81878,0.000164112
226.951836735,0.189036,0.11783,0.694438,0.624024,0.275421,1.58956,1.01514,0.0874374,0.388957,0.0339336,3.95072,0.0120415
226.998276644,0.199384,0.00214292,0.714384,0.709554,0.0675234,1.59955,1.13222,0.165742,0.359784,0.00100256,3.72923,0.107362
227.044716553,0.0907403,0,0.3295,0.780406,0.00383142,1.45399,1.41064,0.268421,0.301119,0.28569,3.32467,0.221376
227.091156463,0.000494825,0,0.384811,0.842293,0.107581,1.1825,1.67692,0.339983,0.203049,0.166073,2.95266,0.229205
227.137596372,0.250273,0.748169,0.22348,1.21044,0.316007,0.763468,2.14392,0.120987,0.335218,0.00674361,2.69814,0.273135
227.184036281,0.559784,0.983637,0.271692,1.89421,0.418258,0.24318,1.4281,0.0485162,0.416318,0.517072,1.49689,0.227316
227.230476190,0.620255,1.41888,0.577032,1.67818,0.355338,0.249239,0.947612,0.144884,0.526463,0.758755,0.954944,0.284807
227.276916100,0.391797,1.38305,0.575062,1.42449,0.322395,0.208146,0.824463,0.180749,1.06191,0.915277,0.821243,0.236138
